חשבון קרן,קרן,שם קרן,מספר נייר,שם נייר/סוג חשבון,מטבע,ערך נקוב,שער נייר,שער מטבע,"סה""כ ש""ח"
,5103512,חשבון פיקטיבי ILמנ&LRG,8230914,מ.ק.מ.      913,"ש""ח",470000,98.79,0,464313
,5103512,חשבון פיקטיבי ILמנ&LRG,70497987,ANGL ID,אירו,6600,0,3.9924,0
,5103528,חשבון פיקטיבי כספית שקלית,0,שווי נטו,,0,0,0,732670332.9
,5103528,חשבון פיקטיבי כספית שקלית,0,יצירות פדיונות,,0,0,0,0
,5103528,חשבון פיקטיבי כספית שקלית,0,הכנסות/הוצאות,,0,0,0,-5150.16
,5103528,חשבון פיקטיבי כספית שקלית,0,"עו""ש בש""ח",,0,0,0,2190293.2
,5103528,חשבון פיקטיבי כספית שקלית,0,"פיקדונות בש""ח",,0,0,0,140715769.6
,5103528,חשבון פיקטיבי כספית שקלית,0,"עו""ש עתידי בש""ח",,0,0,0,-865.59
,5103528,חשבון פיקטיבי כספית שקלית,1130939,סאמיט     אגח ו,"ש""ח",13030503,102.42,0,13345841.17
,5103528,חשבון פיקטיבי כספית שקלית,1132521,ביג       אגח ו,"ש""ח",260853,101.29,0,264218
,5103528,חשבון פיקטיבי כספית שקלית,1133131,תעש אוירית אגחד,"ש""ח",1016507,100.28,0,1019353.22
,5103528,חשבון פיקטיבי כספית שקלית,1133131,תעש אוירית אגחד,"ש""ח",0,0,0,25114.63
,5103528,חשבון פיקטיבי כספית שקלית,1156496,ארפורט נעמ ח-ל,"ש""ח",1800000,100,0,1800000
,5103528,חשבון פיקטיבי כספית שקלית,1157189,סלע נדלן נעמ1_ל,"ש""ח",1800000,100.04,0,1800720
,5103528,חשבון פיקטיבי כספית שקלית,1159623,הראל פיקד אגח א,"ש""ח",3299319,104.38,0,3443829.17
,5103528,חשבון פיקטיבי כספית שקלית,1161686,שוב נדלן נעמ1ל,"ש""ח",2000000,100.06,0,2001200
,5103528,חשבון פיקטיבי כספית שקלית,1167105,ממשל שקלית 0723,"ש""ח",28394887,99.39,0,28221678.19
,5103528,חשבון פיקטיבי כספית שקלית,1168822,אפי נכס נעמ3-ל,"ש""ח",2000000,100.2,0,2004000
,5103528,חשבון פיקטיבי כספית שקלית,1171073,מגה אור נעמ1-ל,"ש""ח",291000,100.03,0,291087.3
,5103528,חשבון פיקטיבי כספית שקלית,1189083,שיכוןבינוי נעמ3,"ש""ח",115000,985.99,0,1133888.5
,5103528,חשבון פיקטיבי כספית שקלית,1189364,לאומי מסחרי 3,"ש""ח",200000,1028.8,0,2057600
,5103528,חשבון פיקטיבי כספית שקלית,1189398,אלה פקדון אגח ו,"ש""ח",21250093,102.3,0,21738845.14
,5103528,חשבון פיקטיבי כספית שקלית,1191386,הראל פיקד אגח ג,"ש""ח",17343947,102.15,0,17716841.86
,5103528,חשבון פיקטיבי כספית שקלית,1192053,מקס איט נעמ1-ל,"ש""ח",2500000,0,0,0
,5103528,חשבון פיקטיבי כספית שקלית,1193887,מז טפ הנפמסחרי1,"ש""ח",400000,1013.7,0,4054800
,5103528,חשבון פיקטיבי כספית שקלית,1195361,אלה פקדון אגח ח,"ש""ח",12912621,100.36,0,12959106.44
,5103528,חשבון פיקטיבי כספית שקלית,2810299,אייסיאל   אגח ה,"ש""ח",1526120,98.51,0,1503380.81
,5103528,חשבון פיקטיבי כספית שקלית,4160149,וילאר     אגח ז,"ש""ח",300000,101.75,0,305250
,5103528,חשבון פיקטיבי כספית שקלית,6000202,חשמל     אגח 26,"ש""ח",191656,100.61,0,192825.1
,5103528,חשבון פיקטיבי כספית שקלית,6040323,לאומי   אגח 178,"ש""ח",1012000,99.13,0,1003195.6
,5103528,חשבון פיקטיבי כספית שקלית,7550122,אקויטל    אגח 2,"ש""ח",3452718.88,100.2,0,3459624.32
,5103528,חשבון פיקטיבי כספית שקלית,8230617,מ.ק.מ.      613,"ש""ח",60050695,99.9,0,59990644.31
,5103528,חשבון פיקטיבי כספית שקלית,8230716,מ.ק.מ.      713,"ש""ח",130546266,99.55,0,129958807.8
,5103528,חשבון פיקטיבי כספית שקלית,8230815,מ.ק.מ.      813,"ש""ח",48264356,99.22,0,47887894.02
,5103528,חשבון פיקטיבי כספית שקלית,8230914,מ.ק.מ.      913,"ש""ח",66719738,98.79,0,65912429.17
,5103528,חשבון פיקטיבי כספית שקלית,8231029,מ.ק.מ.     1023,"ש""ח",75720859,98.34,0,74463892.74
,5103528,חשבון פיקטיבי כספית שקלית,8231128,מ.ק.מ.     1123,"ש""ח",28741839,97.97,0,28158379.67
,5103528,חשבון פיקטיבי כספית שקלית,8231219,מ.ק.מ.     1213,"ש""ח",18087867,97.64,0,17660993.34
,5103528,חשבון פיקטיבי כספית שקלית,8240111,מ.ק.מ.      114,"ש""ח",9000000,97.3,0,8757000
,5103528,חשבון פיקטיבי כספית שקלית,8240210,מ.ק.מ.      214,"ש""ח",13894213,96.86,0,13457934.71
,5103528,חשבון פיקטיבי כספית שקלית,8240319,מ.ק.מ. 314,"ש""ח",9215298,96.51,0,8893684.1
,5103528,חשבון פיקטיבי כספית שקלית,8240418,מ.ק.מ.      414,"ש""ח",10873065,96.17,0,10456626.61
,5103528,חשבון פיקטיבי כספית שקלית,8240525,מ.ק.מ.      524,"ש""ח",4000000,95.74,0,3829600
,5103611,חשבון פיקטיבי סין,0,שווי נטו,,0,0,0,62988597.84
,5103611,חשבון פיקטיבי סין,0,יצירות פדיונות,,0,0,0,0
,5103611,חשבון פיקטיבי סין,0,הכנסות/הוצאות,,0,0,0,-5870.74
,5103611,חשבון פיקטיבי סין,0,"עו""ש בש""ח",,0,0,0,-19720.65
,5103611,חשבון פיקטיבי סין,0,"עו""ש עתידי בש""ח",,0,0,0,-1006.33
,5103611,חשבון פיקטיבי סין,0,"עו""ש במט""ח","דולרים של ארה""ב",108245.78,0,0,403605.22
,5103611,חשבון פיקטיבי סין,0,"עו""ש עתידי בש""ח","דולרים של ארה""ב",-259.65,0,0,-968.13
,5103611,חשבון פיקטיבי סין,0,"עו""ש במט""ח",דולרים הונג קונג,14400,0,0,6858.33
,5103611,חשבון פיקטיבי סין,71009955,NTES,"דולרים של ארה""ב",6410,89.51,3.7286,2139318.18
,5103611,חשבון פיקטיבי סין,71014955,SOHU,"דולרים של ארה""ב",3000,11.7,3.7286,130873.86
,5103611,חשבון פיקטיבי סין,71020523,HK 1211,דולרים הונג קונג,28000,229.8,0.476273,3064531.63
,5103611,חשבון פיקטיבי סין,71030043,HK 2618,דולרים הונג קונג,377500,11.86,0.476273,2132346.11
,5103611,חשבון פיקטיבי סין,71031579,FXI,"דולרים של ארה""ב",200,26.83,3.7286,20007.67
,5103611,חשבון פיקטיבי סין,71045314,BIDU,"דולרים של ארה""ב",9025,126.08,3.7286,4242669.54
,5103611,חשבון פיקטיבי סין,71045371,HK 2319,דולרים הונג קונג,130000,30.2,0.476273,1869848.19
,5103611,חשבון פיקטיבי סין,71059026,TCOM,"דולרים של ארה""ב",1700,31.49,3.7286,199603.14
,5103611,חשבון פיקטיבי סין,71061147,HK 2628,דולרים הונג קונג,450000,13.54,0.476273,2901932
,5103611,חשבון פיקטיבי סין,71061634,HK 2318,דולרים הונג קונג,171500,50.5,0.476273,4124882.25
,5103611,חשבון פיקטיבי סין,71077200,HK 1,דולרים הונג קונג,180000,48.1,0.476273,4123572.5
,5103611,חשבון פיקטיבי סין,71077200,HK 1,דולרים הונג קונג,375480,0,0.476273,178831.02
,5103611,חשבון פיקטיבי סין,71081301,HK 1398,דולרים הונג קונג,1000000,4.25,0.476273,2024160.68
,5103611,חשבון פיקטיבי סין,71081434,HK 939,דולרים הונג קונג,530000,5.12,0.476273,1292414.68
,5103611,חשבון פיקטיבי סין,71082333,HK 3988,דולרים הונג קונג,500000,3.14,0.476273,747748.77
,5103611,חשבון פיקטיבי סין,71082796,HK 12,דולרים הונג קונג,243278,26.65,0.476273,3087849.35
,5103611,חשבון פיקטיבי סין,71094221,HK 700,דולרים הונג קונג,31100,313.2,0.476273,4639147.66
,5103611,חשבון פיקטיבי סין,71094221,HK 700,דולרים הונג קונג,74640,0,0.476273,35549.02
,5103611,חשבון פיקטיבי סין,71192058,CQQQ,"דולרים של ארה""ב",3000,39.71,3.7286,444188.12
,5103611,חשבון פיקטיבי סין,71212344,HK 1288,דולרים הונג קונג,511000,3.04,0.476273,739861.68
,5103611,חשבון פיקטיבי סין,71234801,HK 2020,דולרים הונג קונג,20000,81.15,0.476273,772991.24
,5103611,חשבון פיקטיבי סין,71300495,YY,"דולרים של ארה""ב",12547,28.21,3.7286,1319741.21
,5103611,חשבון פיקטיבי סין,71310056,VIPS,"דולרים של ארה""ב",8000,15.03,3.7286,448326.86
,5103611,חשבון פיקטיבי סין,71320386,HK 113,דולרים הונג קונג,296500,4.27,0.476273,602987.94
,5103611,חשבון פיקטיבי סין,71329619,ASHR,"דולרים של ארה""ב",245,27.27,3.7286,24911.34
,5103611,חשבון פיקטיבי סין,71332423,ATHM,"דולרים של ארה""ב",22118,30.02,3.7286,2475724.63
,5103611,חשבון פיקטיבי סין,71348502,KWEB,"דולרים של ארה""ב",10350,26.08,3.7286,1006453.54
,5103611,חשבון פיקטיבי סין,71351944,WB,"דולרים של ארה""ב",1000,15.29,3.7286,57010.29
,5103611,חשבון פיקטיבי סין,71356851,JD,"דולרים של ארה""ב",30515,33.1,3.7286,3766059.38
,5103611,חשבון פיקטיבי סין,71437578,BABA,"דולרים של ארה""ב",14320,80.97,3.7286,4323275.91
,5103611,חשבון פיקטיבי סין,72355621,BILI,"דולרים של ארה""ב",20250,16.89,3.7286,1275265.09
,5103611,חשבון פיקטיבי סין,72439987,HK 3690,דולרים הונג קונג,3610,115.8,0.476273,199100.25
,5103611,חשבון פיקטיבי סין,72471501,TME,"דולרים של ארה""ב",48918,7.4,3.7286,1349727.85
,5103611,חשבון פיקטיבי סין,72496342,MSC,"דולרים של ארה""ב",21,6.21,3.7286,486.25
,5103611,חשבון פיקטיבי סין,72764426,LU,"דולרים של ארה""ב",40021,1.34,3.7286,199957.88
,5103611,חשבון פיקטיבי סין,72768971,HK 9067,"דולרים של ארה""ב",1000000,0.974,3.7286,3631656.4
,5103611,חשבון פיקטיבי סין,72786932,HK 6186,דולרים הונג קונג,1066000,4.63,0.476273,2350683.99
,5103611,חשבון פיקטיבי סין,72810666,HK 9618,דולרים הונג קונג,1576,127.9,0.476273,96002.56
,5103611,חשבון פיקטיבי סין,73503583,DIDIY,"דולרים של ארה""ב",57500,2.64,3.7286,566001.48
,5104411,חשבון פיקטיבי אג $בנלא,0,שווי נטו,,0,0,0,218150540.4
,5104411,חשבון פיקטיבי אג $בנלא,0,יצירות פדיונות,,0,0,0,0
,5104411,חשבון פיקטיבי אג $בנלא,0,הכנסות/הוצאות,,0,0,0,-12317.92
,5104411,חשבון פיקטיבי אג $בנלא,0,"עו""ש בש""ח",,0,0,0,689127.02
,5104411,חשבון פיקטיבי אג $בנלא,0,"עו""ש עתידי בש""ח",,0,0,0,1134.52
,5104411,חשבון פיקטיבי אג $בנלא,0,"עו""ש במט""ח","דולרים של ארה""ב",190403.93,0,0,709940.09
,5104411,חשבון פיקטיבי אג $בנלא,1139922,חלל תקש  אגח טז,"ש""ח",977017.5,78.2,0,764027.69
,5104411,חשבון פיקטיבי אג $בנלא,1141332,תמר פטרו  אגח א,"ש""ח",2093910.16,94.68,0,1982514.14
,5104411,חשבון פיקטיבי אג $בנלא,1162304,אלה פקדון אגח ד,"ש""ח",8650662,107.01,0,9257073.41
,5104411,חשבון פיקטיבי אג $בנלא,1178268,אלביט מע' אגח ד,"ש""ח",2310054.86,99,0,2286954.31
,5104411,חשבון פיקטיבי אג $בנלא,2320174,ישראמקו   אגח א,"ש""ח",1549999.48,100.4,0,1556199.48
,5104411,חשבון פיקטיבי אג $בנלא,2320224,ישראמקו   אגח ב,"ש""ח",845000,99.99,0,844915.5
,5104411,חשבון פיקטיבי אג $בנלא,2590396,בזן       אגח ו,"ש""ח",2199095.5,98.68,0,2170067.44
,5104411,חשבון פיקטיבי אג $בנלא,5760244,חברהלישראלאגח11,"ש""ח",207818.35,95.29,0,198030.11
,5104411,חשבון פיקטיבי אג $בנלא,5760244,חברהלישראלאגח11,"ש""ח",0,0,0,171179.17
,5104411,חשבון פיקטיבי אג $בנלא,71011191,ISRELE 7.7,"דולרים של ארה""ב",550000,111.324,3.7286,2282956.37
,5104411,חשבון פיקטיבי אג $בנלא,71291363,PRU5.625,"דולרים של ארה""ב",1500000,102.2697,3.7286,5719844.85
,5104411,חשבון פיקטיבי אג $בנלא,71332191,%EMIRAT4.5,"דולרים של ארה""ב",670000,100.094,3.7286,476247.19
,5104411,חשבון פיקטיבי אג $בנלא,71343495,GS 4 3/24,"דולרים של ארה""ב",700000,99.7277,3.7286,2602914.93
,5104411,חשבון פיקטיבי אג $בנלא,71447874,WFC3.3,"דולרים של ארה""ב",250000,98.0516,3.7286,913988.6
,5104411,חשבון פיקטיבי אג $בנלא,71474795,ISRELE 5 1,"דולרים של ארה""ב",200000,99.176,3.7286,739575.27
,5104411,חשבון פיקטיבי אג $בנלא,71482749,BABA3.6 20,"דולרים של ארה""ב",500000,97.101,3.7286,1810253.94
,5104411,חשבון פיקטיבי אג $בנלא,71492326,AMZN3.8 24,"דולרים של ארה""ב",900000,100.1347,3.7286,3360262.77
,5104411,חשבון פיקטיבי אג $בנלא,71570386,HSBC6.375,"דולרים של ארה""ב",900000,97.7355,3.7286,3279749.27
,5104411,חשבון פיקטיבי אג $בנלא,71616957,EMBRBZ 5.0,"דולרים של ארה""ב",1250000,100.6955,3.7286,4693169.38
,5104411,חשבון פיקטיבי אג $בנלא,71808075,AAPL 2.45,"דולרים של ארה""ב",400000,95.0052,3.7286,1416946.3
,5104411,חשבון פיקטיבי אג $בנלא,71819833,TRPCN 5 7/,"דולרים של ארה""ב",700000,95.5578,3.7286,2494079.28
,5104411,חשבון פיקטיבי אג $בנלא,71837157,WSTP 4.322,"דולרים של ארה""ב",800000,93.2655,3.7286,2781999.26
,5104411,חשבון פיקטיבי אג $בנלא,71862825,VTRS 3.95,"דולרים של ארה""ב",500000,96.4903,3.7286,1798870.3
,5104411,חשבון פיקטיבי אג $בנלא,71864409,PEMEX 6.75,"דולרים של ארה""ב",476000,61.6807,3.7286,1094718.34
,5104411,חשבון פיקטיבי אג $בנלא,71866347,SANUSA 4.5,"דולרים של ארה""ב",550000,98.079,3.7286,2011335.48
,5104411,חשבון פיקטיבי אג $בנלא,71874598,BNP 3.8 10,"דולרים של ארה""ב",500000,100.0727,3.7286,1865656.78
,5104411,חשבון פיקטיבי אג $בנלא,72314909,ACAFP 4,"דולרים של ארה""ב",300000,90.9005,3.7286,1016795.43
,5104411,חשבון פיקטיבי אג $בנלא,72330749,ISRELE 4.2,"דולרים של ארה""ב",1800000,95.0663,3.7286,6380361.62
,5104411,חשבון פיקטיבי אג $בנלא,72351620,KORGAS 3.5,"דולרים של ארה""ב",500000,97.7491,3.7286,1822337.7
,5104411,חשבון פיקטיבי אג $בנלא,72365349,MSFT2.4 26,"דולרים של ארה""ב",1300000,94.9953,3.7286,4604594.78
,5104411,חשבון פיקטיבי אג $בנלא,72366024,ENBCN6 01.,"דולרים של ארה""ב",850000,96.4996,3.7286,3058373.56
,5104411,חשבון פיקטיבי אג $בנלא,72401995,BAYNGR 3.3,"דולרים של ארה""ב",820000,98.697,3.7286,3017613.4
,5104411,חשבון פיקטיבי אג $בנלא,72415680,COLOM 7.37,"דולרים של ארה""ב",500000,93.958,3.7286,1751658.99
,5104411,חשבון פיקטיבי אג $בנלא,72433519,VOD 6.25,"דולרים של ארה""ב",402000,0,3.7286,1498897.2
,5104411,חשבון פיקטיבי אג $בנלא,72433535,MGNLN 6.5,"דולרים של ארה""ב",500000,101.4062,3.7286,1890516.2
,5104411,חשבון פיקטיבי אג $בנלא,72525272,MRFGBZ 7 0,"דולרים של ארה""ב",300000,96.2251,3.7286,1076354.85
,5104411,חשבון פיקטיבי אג $בנלא,72541824,TD 2.65 6/,"דולרים של ארה""ב",1000000,98.203,3.7286,3661598.06
,5104411,חשבון פיקטיבי אג $בנלא,72554504,FSK 4.625,"דולרים של ארה""ב",800000,98.4022,3.7286,2935220.2
,5104411,חשבון פיקטיבי אג $בנלא,72575350,INTNED 5.7,"דולרים של ארה""ב",1000000,88.5355,3.7286,3301137.75
,5104411,חשבון פיקטיבי אג $בנלא,72592389,HYNMTR 3.5,"דולרים של ארה""ב",1000000,93.4539,3.7286,3484523.76
,5104411,חשבון פיקטיבי אג $בנלא,72593528,AHTLN4 05.,"דולרים של ארה""ב",500000,92.5753,3.7286,1725881.93
,5104411,חשבון פיקטיבי אג $בנלא,72611908,T 1 5/8 11,"דולרים של ארה""ב",2200000,92.6595,3.7286,7600792.7
,5104411,חשבון פיקטיבי אג $בנלא,72622848,GLOPAR 4.8,"דולרים של ארה""ב",400000,82.8173,3.7286,1235170.83
,5104411,חשבון פיקטיבי אג $בנלא,72628639,ATDBCN 2.9,"דולרים של ארה""ב",800000,86.7935,3.7286,2588945.95
,5104411,חשבון פיקטיבי אג $בנלא,72688518,BNP 2.219,"דולרים של ארה""ב",200000,93.485,3.7286,697136.53
,5104411,חשבון פיקטיבי אג $בנלא,72698368,BPLN 4.375,"דולרים של ארה""ב",750000,97.1603,3.7286,2717041.67
,5104411,חשבון פיקטיבי אג $בנלא,72715444,UBS 5.125,"דולרים של ארה""ב",200000,90.143,3.7286,672214.89
,5104411,חשבון פיקטיבי אג $בנלא,72726219,HSBC 1.645,"דולרים של ארה""ב",500000,92.2124,3.7286,1719117.38
,5104411,חשבון פיקטיבי אג $בנלא,72729098,VALEBZ 3.7,"דולרים של ארה""ב",600000,90.0531,3.7286,2014633.41
,5104411,חשבון פיקטיבי אג $בנלא,72740855,T 0.125 15,"דולרים של ארה""ב",1802000,98.5336,3.7286,6620412.59
,5104411,חשבון פיקטיבי אג $בנלא,72743669,SCGAU 5.12,"דולרים של ארה""ב",1300000,85.844,3.7286,4161017.22
,5104411,חשבון פיקטיבי אג $בנלא,72754922,CAF 1.625,"דולרים של ארה""ב",1250000,92.5599,3.7286,4313987.59
,5104411,חשבון פיקטיבי אג $בנלא,72758832,UAL 5.875,"דולרים של ארה""ב",250000,99.2826,3.7286,665112.2
,5104411,חשבון פיקטיבי אג $בנלא,72772387,HAOHUA 3.8,"דולרים של ארה""ב",700000,92.5354,3.7286,2415194.69
,5104411,חשבון פיקטיבי אג $בנלא,72803224,MRFGBZ 3.9,"דולרים של ארה""ב",1000000,72.5796,3.7286,2706204.38
,5104411,חשבון פיקטיבי אג $בנלא,72841794,ENOIGA 4.8,"דולרים של ארה""ב",370000,93.151,3.7286,1285094.99
,5104411,חשבון פיקטיבי אג $בנלא,72870645,NBNAUS 1.4,"דולרים של ארה""ב",750000,90.3426,3.7286,2526388.27
,5104411,חשבון פיקטיבי אג $בנלא,72871296,SO 3.75 9/,"דולרים של ארה""ב",1000000,86.3546,3.7286,3219820.08
,5104411,חשבון פיקטיבי אג $בנלא,73101966,BLAGSO 2.7,"דולרים של ארה""ב",375000,87.5379,3.7286,1223977.03
,5104411,חשבון פיקטיבי אג $בנלא,73104010,SWEDA 4 PE,"דולרים של ארה""ב",400000,74.8181,3.7286,1115867.23
,5104411,חשבון פיקטיבי אג $בנלא,73106973,WELTEC 8.2,"דולרים של ארה""ב",200000,105.728,3.7286,788435.46
,5104411,חשבון פיקטיבי אג $בנלא,73107955,HAPOAL 3.2,"דולרים של ארה""ב",630000,85.7874,3.7286,2015161.84
,5104411,חשבון פיקטיבי אג $בנלא,73108581,CNC_4.625,"דולרים של ארה""ב",800000,94.0436,3.7286,2805208.87
,5104411,חשבון פיקטיבי אג $בנלא,73109258,PRUFIN 2.9,"דולרים של ארה""ב",1000000,85.7692,3.7286,3197992.26
,5104411,חשבון פיקטיבי אג $בנלא,73111148,BRITEL 4.2,"דולרים של ארה""ב",1000000,89.7201,3.7286,3345305.07
,5104411,חשבון פיקטיבי אג $בנלא,73121899,RABOBK 3.6,"דולרים של ארה""ב",500000,93.2893,3.7286,1739193.35
,5104411,חשבון פיקטיבי אג $בנלא,73126195,MUNRE  5.8,"דולרים של ארה""ב",400000,101.2812,3.7286,1510548.87
,5104411,חשבון פיקטיבי אג $בנלא,73128118,GS 4.387 6,"דולרים של ארה""ב",346000,99.6458,3.7286,1285527.29
,5104411,חשבון פיקטיבי אג $בנלא,73131989,JPM 4.851,"דולרים של ארה""ב",1600000,100.5018,3.7286,5995699.17
,5104411,חשבון פיקטיבי אג $בנלא,73132177,BAC 4.948,"דולרים של ארה""ב",750000,100.103,3.7286,2799331.27
,5104411,חשבון פיקטיבי אג $בנלא,73143158,MTNA 6.55,"דולרים של ארה""ב",500000,102.9493,3.7286,1919285.44
,5104411,חשבון פיקטיבי אג $בנלא,73146334,UBS 5.711,"דולרים של ארה""ב",1000000,100.8722,3.7286,3761121.45
,5104411,חשבון פיקטיבי אג $בנלא,73149221,IDBILI 5.3,"דולרים של ארה""ב",2280000,101.0293,3.7286,8588718.42
,5104411,חשבון פיקטיבי אג $בנלא,73149833,ATH 1.985,"דולרים של ארה""ב",900000,80.3534,3.7286,2696451.72
,5104411,חשבון פיקטיבי אג $בנלא,73150526,ATH 2.717,"דולרים של ארה""ב",100000,82.9318,3.7286,309219.51
,5104411,חשבון פיקטיבי אג $בנלא,73153751,CTRA 43.37,"דולרים של ארה""ב",500000,94.6496,3.7286,1764552.7
,5104411,חשבון פיקטיבי אג $בנלא,73154981,PRU 6.75 0,"דולרים של ארה""ב",495000,102.3545,3.7286,1889112.99
,5104411,חשבון פיקטיבי אג $בנלא,73157992,T 3.5 2030,"דולרים של ארה""ב",1700000,98.004,3.7286,6212105.96
,5104411,חשבון פיקטיבי אג $בנלא,73159378,T 3.375 05,"דולרים של ארה""ב",2950000,96.6375,3.7286,10629523.55
,5104411,חשבון פיקטיבי אג $בנלא,73159584,EDF 5.7,"דולרים של ארה""ב",1130000,99.9838,3.7286,4212636.83
,5107323,"חשבון פיקטיבי מק""מ",0,שווי נטו,,0,0,0,25152978.83
,5107323,"חשבון פיקטיבי מק""מ",0,יצירות פדיונות,,0,0,0,0
,5107323,"חשבון פיקטיבי מק""מ",0,הכנסות/הוצאות,,0,0,0,-708.93
,5107323,"חשבון פיקטיבי מק""מ",0,"עו""ש בש""ח",,0,0,0,448098.96
,5107323,"חשבון פיקטיבי מק""מ",0,"עו""ש עתידי בש""ח",,0,0,0,640.18
,5107323,"חשבון פיקטיבי מק""מ",8230617,מ.ק.מ.      613,"ש""ח",2320331,99.9,0,2318010.67
,5107323,"חשבון פיקטיבי מק""מ",8230716,מ.ק.מ.      713,"ש""ח",2473415,99.55,0,2462284.63
,5107323,"חשבון פיקטיבי מק""מ",8230815,מ.ק.מ.      813,"ש""ח",800000,99.22,0,793760
,5107323,"חשבון פיקטיבי מק""מ",8230914,מ.ק.מ.      913,"ש""ח",2930000,98.79,0,2894547
,5107323,"חשבון פיקטיבי מק""מ",8231029,מ.ק.מ.     1023,"ש""ח",3334092,98.34,0,3278746.07
,5107323,"חשבון פיקטיבי מק""מ",8231128,מ.ק.מ.     1123,"ש""ח",2537060,97.97,0,2485557.68
,5107323,"חשבון פיקטיבי מק""מ",8231219,מ.ק.מ.     1213,"ש""ח",3180000,97.64,0,3104952
,5107323,"חשבון פיקטיבי מק""מ",8240111,מ.ק.מ.      114,"ש""ח",2300000,97.3,0,2237900
,5107323,"חשבון פיקטיבי מק""מ",8240210,מ.ק.מ.      214,"ש""ח",1787020,96.86,0,1730907.57
,5107323,"חשבון פיקטיבי מק""מ",8240319,מ.ק.מ. 314,"ש""ח",1530000,96.51,0,1476603
,5107323,"חשבון פיקטיבי מק""מ",8240418,מ.ק.מ.      414,"ש""ח",1600000,96.17,0,1538720
,5107323,"חשבון פיקטיבי מק""מ",8240525,מ.ק.מ.      524,"ש""ח",400000,95.74,0,382960
,5110598,חשבון פיקטיבי אג לא מנ,0,שווי נטו,,0,0,0,163108448.4
,5110598,חשבון פיקטיבי אג לא מנ,0,יצירות פדיונות,,0,0,0,0
,5110598,חשבון פיקטיבי אג לא מנ,0,הכנסות/הוצאות,,0,0,0,8697.51
,5110598,חשבון פיקטיבי אג לא מנ,0,"עו""ש בש""ח",,0,0,0,3657995.7
,5110598,חשבון פיקטיבי אג לא מנ,0,"עו""ש עתידי בש""ח",,0,0,0,6088.69
,5110598,חשבון פיקטיבי אג לא מנ,0,"עו""ש במט""ח","דולרים של ארה""ב",1687.5,0,0,6292.01
,5110598,חשבון פיקטיבי אג לא מנ,0,עלות חוזה,"דולרים של ארה""ב",-405750,0,0,-1512879.45
,5110598,חשבון פיקטיבי אג לא מנ,0,"עו""ש אצל ברוקר בחו""ל","דולרים של ארה""ב",24543.75,0,0,91513.83
,5110598,חשבון פיקטיבי אג לא מנ,0,"עו""ש עתידי בש""ח","דולרים של ארה""ב",-26.39,0,0,-98.4
,5110598,חשבון פיקטיבי אג לא מנ,1125400,ממשל שקלית 0142,"ש""ח",2062589,118.7,0,2448293.14
,5110598,חשבון פיקטיבי אג לא מנ,1128081,ממשל צמודה 0923,"ש""ח",4421385,114.09,0,5044358.15
,5110598,חשבון פיקטיבי אג לא מנ,1129733,שכון ובי אגח  6,"ש""ח",527808.03,110.58,0,583650.12
,5110598,חשבון פיקטיבי אג לא מנ,1129741,שכון ובי אגח  7,"ש""ח",483874.56,100.03,0,484019.72
,5110598,חשבון פיקטיבי אג לא מנ,1130467,רבוע נדלן אגח ה,"ש""ח",0,0,0,836764.31
,5110598,חשבון פיקטיבי אג לא מנ,1130632,מגה אור   אגח ד,"ש""ח",114389,111.1,0,127086.18
,5110598,חשבון פיקטיבי אג לא מנ,1132323,אשטרום קב אגח א,"ש""ח",398619.73,110.77,0,441551.07
,5110598,חשבון פיקטיבי אג לא מנ,1132331,אשטרום קב אגח ב,"ש""ח",315149.28,98.15,0,309319.02
,5110598,חשבון פיקטיבי אג לא מנ,1132505,פז נפט    אגח ד,"ש""ח",155623,101.02,0,157210.35
,5110598,חשבון פיקטיבי אג לא מנ,1132505,פז נפט    אגח ד,"ש""ח",0,0,0,2371.87
,5110598,חשבון פיקטיבי אג לא מנ,1132836,סלקום     אגח ט,"ש""ח",159456,99.98,0,159424.11
,5110598,חשבון פיקטיבי אג לא מנ,1133529,פניקס הון אגח ד,"ש""ח",728097,100.27,0,730062.86
,5110598,חשבון פיקטיבי אג לא מנ,1133800,ספנסר     אגח א,"ש""ח",230812,100.5,0,231966.06
,5110598,חשבון פיקטיבי אג לא מנ,1133800,ספנסר     אגח א,"ש""ח",0,0,0,8320.61
,5110598,חשבון פיקטיבי אג לא מנ,1133891,לייטסטון  אגח א,"ש""ח",156652.1,98.94,0,154991.59
,5110598,חשבון פיקטיבי אג לא מנ,1133891,לייטסטון  אגח א,"ש""ח",0,0,0,166469.08
,5110598,חשבון פיקטיבי אג לא מנ,1135557,ממשל שקלית 0825,"ש""ח",2154282,95.81,0,2064017.58
,5110598,חשבון פיקטיבי אג לא מנ,1135607,אשדר      אגח ד,"ש""ח",548931.23,100.29,0,550523.13
,5110598,חשבון פיקטיבי אג לא מנ,1135888,שכון ובי אגח  8,"ש""ח",433915.17,105.05,0,455827.89
,5110598,חשבון פיקטיבי אג לא מנ,1135912,ממשל צמודה 1025,"ש""ח",1882692,110.12,0,2073220.43
,5110598,חשבון פיקטיבי אג לא מנ,1136068,כלל מימון אגח י,"ש""ח",168726,99.76,0,168321.06
,5110598,חשבון פיקטיבי אג לא מנ,1136084,ביג       אגח ז,"ש""ח",366689.89,111.6,0,409225.92
